OCORRENCIA_ANO,OCORRENCIA_MES,ATENDIMENTO_BAIRRO_NOME,OCORRENCIAS,OCORRENCIAS_LAG1,OCORRENCIAS_LAG2,OCORRENCIAS_LAG3,OCORRENCIAS_LAG4
2010,5,MOSSUNGUE,4,9.0,3.0,3.0,5.0
2010,5,NOVO MUNDO,40,61.0,42.0,32.0,54.0
2010,5,ORLEANS,4,2.0,6.0,6.0,11.0
2010,5,PAROLIN,18,21.0,9.0,10.0,13.0
2010,5,PILARZINHO,25,24.0,14.0,22.0,45.0
2010,5,PINHEIRINHO,39,51.0,47.0,34.0,67.0
2010,5,PORTAO,36,46.0,40.0,19.0,43.0
2010,5,PRADO VELHO,9,3.0,10.0,4.0,5.0
2010,5,REBOUCAS,32,14.0,29.0,7.0,31.0
2010,5,SANTA CANDIDA,40,44.0,30.0,21.0,36.0
2010,5,SANTA FELICIDADE,34,36.0,34.0,29.0,37.0
2010,5,SANTA QUITERIA,10,6.0,6.0,9.0,8.0
2010,5,SANTO INACIO,37,49.0,42.0,27.0,45.0
2010,5,SAO BRAZ,12,20.0,9.0,12.0,25.0
2010,5,SAO FRANCISCO,63,83.0,51.0,34.0,33.0
2010,5,SAO JOAO,9,11.0,10.0,7.0,4.0
2010,5,SAO LOURENCO,6,11.0,7.0,7.0,17.0
2010,5,SAO MIGUEL,3,5.0,3.0,1.0,5.0
2010,5,SEMINARIO,4,7.0,1.0,4.0,6.0
2010,5,SITIO CERCADO,115,127.0,102.0,112.0,134.0
2010,5,TABOAO,4,3.0,2.0,11.0,10.0
2010,5,TARUMA,2,3.0,1.0,7.0,6.0
2010,5,TATUQUARA,40,52.0,39.0,40.0,64.0
2010,5,TINGUI,5,8.0,3.0,3.0,5.0
2010,5,UBERABA,54,56.0,47.0,32.0,66.0
2010,5,UMBARA,14,13.0,10.0,8.0,15.0
2010,5,VILA IZABEL,5,2.0,6.0,4.0,6.0
2010,5,VISTA ALEGRE,5,10.0,6.0,2.0,12.0
2010,5,XAXIM,25,48.0,29.0,27.0,40.0
2010,6,ABRANCHES,11,7.0,9.0,10.0,14.0
2010,6,AGUA VERDE,26,21.0,37.0,30.0,28.0
2010,6,AHU,8,2.0,4.0,4.0,6.0
2010,6,ALTO BOQUEIRAO,36,40.0,42.0,29.0,20.0
2010,6,ALTO DA GLORIA,5,8.0,13.0,12.0,4.0
2010,6,ALTO DA RUA XV,7,10.0,8.0,8.0,10.0
2010,6,ATUBA,5,11.0,20.0,5.0,11.0
2010,6,AUGUSTA,5,4.0,9.0,14.0,9.0
2010,6,BACACHERI,20,31.0,22.0,25.0,19.0
2010,6,BAIRRO ALTO,36,36.0,54.0,31.0,18.0
2010,6,BAIRRO FICTICIO,2,1.0,1.0,1.0,1.0
2010,6,BARREIRINHA,20,22.0,22.0,24.0,18.0
2010,6,BATEL,12,8.0,6.0,7.0,7.0
2010,6,BIGORRILHO,13,20.0,12.0,11.0,5.0
2010,6,BOA VISTA,25,34.0,52.0,27.0,26.0
2010,6,BOM RETIRO,6,5.0,7.0,9.0,6.0
2010,6,BOQUEIRAO,80,86.0,71.0,80.0,78.0
2010,6,BUTIATUVINHA,5,8.0,10.0,5.0,3.0
2010,6,CABRAL,20,23.0,15.0,18.0,10.0
2010,6,CACHOEIRA,8,11.0,5.0,8.0,3.0
2010,6,CAJURU,95,132.0,139.0,72.0,75.0
2010,6,CAMPINA DO SIQUEIRA,10,16.0,11.0,11.0,7.0
2010,6,CAMPO COMPRIDO,23,38.0,26.0,22.0,27.0
2010,6,CAMPO DE SANTANA,17,17.0,26.0,9.0,16.0
2010,6,CAPAO DA IMBUIA,17,16.0,13.0,13.0,13.0
2010,6,CAPAO RASO,34,49.0,51.0,33.0,24.0
2010,6,CASCATINHA,2,2.0,2.0,2.0,3.0
2010,6,CAXIMBA,3,5.0,3.0,5.0,3.0
2010,6,CENTRO,187,222.0,206.0,137.0,111.0
2010,6,CENTRO CIVICO,16,22.0,16.0,19.0,10.0
2010,6,CIDADE INDUSTRIAL DE CURITIBA,148,167.0,184.0,182.0,100.0
2010,6,CRISTO REI,7,5.0,14.0,5.0,4.0
2010,6,FANNY,12,8.0,5.0,5.0,5.0
2010,6,FAZENDINHA,36,37.0,39.0,42.0,31.0
2010,6,GANCHINHO,6,7.0,11.0,6.0,1.0
2010,6,GUABIROTUBA,10,7.0,9.0,11.0,13.0
2010,6,GUAIRA,13,17.0,23.0,7.0,16.0
2010,6,HAUER,14,15.0,15.0,17.0,5.0
2010,6,HUGO LANGE,5,1.0,1.0,2.0,1.0
2010,6,JARDIM BOTANICO,27,17.0,17.0,10.0,7.0
2010,6,JARDIM DAS AMERICAS,10,8.0,9.0,7.0,3.0
2010,6,JARDIM SOCIAL,1,2.0,3.0,2.0,1.0
2010,6,JUVEVE,8,4.0,6.0,13.0,1.0
2010,6,LINDOIA,6,5.0,4.0,2.0,7.0
2010,6,MERCES,19,23.0,15.0,13.0,7.0
2010,6,MOSSUNGUE,4,4.0,9.0,3.0,3.0
2010,6,NOVO MUNDO,34,40.0,61.0,42.0,32.0
2010,6,ORLEANS,2,4.0,2.0,6.0,6.0
2010,6,PAROLIN,12,18.0,21.0,9.0,10.0
2010,6,PILARZINHO,19,25.0,24.0,14.0,22.0
2010,6,PINHEIRINHO,35,39.0,51.0,47.0,34.0
2010,6,PORTAO,57,36.0,46.0,40.0,19.0
2010,6,PRADO VELHO,5,9.0,3.0,10.0,4.0
2010,6,REBOUCAS,32,32.0,14.0,29.0,7.0
2010,6,SANTA CANDIDA,51,40.0,44.0,30.0,21.0
2010,6,SANTA FELICIDADE,31,34.0,36.0,34.0,29.0
2010,6,SANTA QUITERIA,9,10.0,6.0,6.0,9.0
2010,6,SANTO INACIO,27,37.0,49.0,42.0,27.0
2010,6,SAO BRAZ,17,12.0,20.0,9.0,12.0
2010,6,SAO FRANCISCO,26,63.0,83.0,51.0,34.0
2010,6,SAO JOAO,9,9.0,11.0,10.0,7.0
2010,6,SAO LOURENCO,5,6.0,11.0,7.0,7.0
2010,6,SAO MIGUEL,5,3.0,5.0,3.0,1.0
2010,6,SEMINARIO,11,4.0,7.0,1.0,4.0
2010,6,SITIO CERCADO,109,115.0,127.0,102.0,112.0
2010,6,TABOAO,4,4.0,3.0,2.0,11.0
2010,6,TARUMA,3,2.0,3.0,1.0,7.0
2010,6,TATUQUARA,46,40.0,52.0,39.0,40.0
2010,6,TINGUI,4,5.0,8.0,3.0,3.0
2010,6,UBERABA,32,54.0,56.0,47.0,32.0
2010,6,UMBARA,13,14.0,13.0,10.0,8.0
2010,6,VILA IZABEL,6,5.0,2.0,6.0,4.0
2010,6,VISTA ALEGRE,10,5.0,10.0,6.0,2.0
2010,6,XAXIM,33,25.0,48.0,29.0,27.0
2010,7,ABRANCHES,4,11.0,7.0,9.0,10.0
2010,7,AGUA VERDE,23,26.0,21.0,37.0,30.0
2010,7,AHU,4,8.0,2.0,4.0,4.0
2010,7,ALTO BOQUEIRAO,38,36.0,40.0,42.0,29.0
2010,7,ALTO DA GLORIA,17,5.0,8.0,13.0,12.0
2010,7,ALTO DA RUA XV,2,7.0,10.0,8.0,8.0
2010,7,ATUBA,14,5.0,11.0,20.0,5.0
2010,7,AUGUSTA,5,5.0,4.0,9.0,14.0
2010,7,BACACHERI,16,20.0,31.0,22.0,25.0
2010,7,BAIRRO ALTO,35,36.0,36.0,54.0,31.0
2010,7,BAIRRO FICTICIO,1,2.0,1.0,1.0,1.0
2010,7,BARREIRINHA,17,20.0,22.0,22.0,24.0
2010,7,BATEL,11,12.0,8.0,6.0,7.0
2010,7,BIGORRILHO,8,13.0,20.0,12.0,11.0
2010,7,BOA VISTA,34,25.0,34.0,52.0,27.0
2010,7,BOM RETIRO,4,6.0,5.0,7.0,9.0
2010,7,BOQUEIRAO,64,80.0,86.0,71.0,80.0
2010,7,BUTIATUVINHA,3,5.0,8.0,10.0,5.0
2010,7,CABRAL,15,20.0,23.0,15.0,18.0
2010,7,CACHOEIRA,6,8.0,11.0,5.0,8.0
2010,7,CAJURU,101,95.0,132.0,139.0,72.0
2010,7,CAMPINA DO SIQUEIRA,4,10.0,16.0,11.0,11.0
2010,7,CAMPO COMPRIDO,26,23.0,38.0,26.0,22.0
2010,7,CAMPO DE SANTANA,16,17.0,17.0,26.0,9.0
2010,7,CAPAO DA IMBUIA,14,17.0,16.0,13.0,13.0
2010,7,CAPAO RASO,46,34.0,49.0,51.0,33.0
2010,7,CASCATINHA,2,2.0,2.0,2.0,2.0
2010,7,CENTRO,263,187.0,222.0,206.0,137.0
2010,7,CENTRO CIVICO,20,16.0,22.0,16.0,19.0
2010,7,CIDADE INDUSTRIAL DE CURITIBA,120,148.0,167.0,184.0,182.0
2010,7,CRISTO REI,1,7.0,5.0,14.0,5.0
2010,7,FANNY,4,12.0,8.0,5.0,5.0
2010,7,FAZENDINHA,40,36.0,37.0,39.0,42.0
2010,7,GANCHINHO,8,6.0,7.0,11.0,6.0
2010,7,GUABIROTUBA,7,10.0,7.0,9.0,11.0
2010,7,GUAIRA,17,13.0,17.0,23.0,7.0
2010,7,HAUER,13,14.0,15.0,15.0,17.0
2010,7,HUGO LANGE,3,5.0,1.0,1.0,2.0
2010,7,JARDIM BOTANICO,14,27.0,17.0,17.0,10.0
2010,7,JARDIM DAS AMERICAS,6,10.0,8.0,9.0,7.0
2010,7,JARDIM SOCIAL,2,1.0,2.0,3.0,2.0
2010,7,JUVEVE,6,8.0,4.0,6.0,13.0
2010,7,LINDOIA,4,6.0,5.0,4.0,2.0
2010,7,MERCES,11,19.0,23.0,15.0,13.0
2010,7,MOSSUNGUE,3,4.0,4.0,9.0,3.0
2010,7,NOVO MUNDO,41,34.0,40.0,61.0,42.0
2010,7,ORLEANS,4,2.0,4.0,2.0,6.0
2010,7,PAROLIN,13,12.0,18.0,21.0,9.0
2010,7,PILARZINHO,21,19.0,25.0,24.0,14.0
2010,7,PINHEIRINHO,56,35.0,39.0,51.0,47.0
2010,7,PORTAO,35,57.0,36.0,46.0,40.0
2010,7,PRADO VELHO,9,5.0,9.0,3.0,10.0
2010,7,REBOUCAS,43,32.0,32.0,14.0,29.0
2010,7,SANTA CANDIDA,43,51.0,40.0,44.0,30.0
2010,7,SANTA FELICIDADE,50,31.0,34.0,36.0,34.0
2010,7,SANTA QUITERIA,7,9.0,10.0,6.0,6.0
2010,7,SANTO INACIO,45,27.0,37.0,49.0,42.0
2010,7,SAO BRAZ,20,17.0,12.0,20.0,9.0
2010,7,SAO FRANCISCO,64,26.0,63.0,83.0,51.0
2010,7,SAO JOAO,14,9.0,9.0,11.0,10.0
2010,7,SAO LOURENCO,11,5.0,6.0,11.0,7.0
2010,7,SAO MIGUEL,3,5.0,3.0,5.0,3.0
2010,7,SEMINARIO,5,11.0,4.0,7.0,1.0
2010,7,SITIO CERCADO,149,109.0,115.0,127.0,102.0
2010,7,TABOAO,4,4.0,4.0,3.0,2.0
2010,7,TARUMA,3,3.0,2.0,3.0,1.0
2010,7,TATUQUARA,45,46.0,40.0,52.0,39.0
2010,7,TINGUI,7,4.0,5.0,8.0,3.0
2010,7,UBERABA,54,32.0,54.0,56.0,47.0
2010,7,UMBARA,10,13.0,14.0,13.0,10.0
2010,7,VILA IZABEL,3,6.0,5.0,2.0,6.0
2010,7,VISTA ALEGRE,11,10.0,5.0,10.0,6.0
2010,7,XAXIM,33,33.0,25.0,48.0,29.0
2010,8,ABRANCHES,11,4.0,11.0,7.0,9.0
2010,8,AGUA VERDE,24,23.0,26.0,21.0,37.0
2010,8,AHU,8,4.0,8.0,2.0,4.0
2010,8,ALTO BOQUEIRAO,39,38.0,36.0,40.0,42.0
2010,8,ALTO DA GLORIA,8,17.0,5.0,8.0,13.0
2010,8,ALTO DA RUA XV,5,2.0,7.0,10.0,8.0
2010,8,ATUBA,8,14.0,5.0,11.0,20.0
2010,8,AUGUSTA,11,5.0,5.0,4.0,9.0
2010,8,BACACHERI,25,16.0,20.0,31.0,22.0
2010,8,BAIRRO ALTO,40,35.0,36.0,36.0,54.0
2010,8,BAIRRO NAO INFORMADO,2,1.0,1.0,1.0,1.0
2010,8,BARREIRINHA,28,17.0,20.0,22.0,22.0
2010,8,BATEL,9,11.0,12.0,8.0,6.0
2010,8,BIGORRILHO,12,8.0,13.0,20.0,12.0
2010,8,BOA VISTA,36,34.0,25.0,34.0,52.0
2010,8,BOM RETIRO,2,4.0,6.0,5.0,7.0
2010,8,BOQUEIRAO,76,64.0,80.0,86.0,71.0
2010,8,BUTIATUVINHA,13,3.0,5.0,8.0,10.0
2010,8,CABRAL,15,15.0,20.0,23.0,15.0
2010,8,CACHOEIRA,9,6.0,8.0,11.0,5.0
2010,8,CAJURU,95,101.0,95.0,132.0,139.0
2010,8,CAMPINA DO SIQUEIRA,13,4.0,10.0,16.0,11.0
2010,8,CAMPO COMPRIDO,40,26.0,23.0,38.0,26.0
2010,8,CAMPO DE SANTANA,12,16.0,17.0,17.0,26.0
2010,8,CAPAO DA IMBUIA,17,14.0,17.0,16.0,13.0
2010,8,CAPAO RASO,46,46.0,34.0,49.0,51.0
2010,8,CAXIMBA,2,3.0,5.0,3.0,5.0
2010,8,CENTRO,254,263.0,187.0,222.0,206.0
2010,8,CENTRO CIVICO,20,20.0,16.0,22.0,16.0
2010,8,CIDADE INDUSTRIAL DE CURITIBA,135,120.0,148.0,167.0,184.0
2010,8,CRISTO REI,8,1.0,7.0,5.0,14.0
2010,8,FANNY,5,4.0,12.0,8.0,5.0
2010,8,FAZENDINHA,49,40.0,36.0,37.0,39.0
2010,8,GANCHINHO,8,8.0,6.0,7.0,11.0
2010,8,GUABIROTUBA,12,7.0,10.0,7.0,9.0
2010,8,GUAIRA,14,17.0,13.0,17.0,23.0
2010,8,HAUER,13,13.0,14.0,15.0,15.0
2010,8,HUGO LANGE,2,3.0,5.0,1.0,1.0
2010,8,JARDIM BOTANICO,21,14.0,27.0,17.0,17.0
2010,8,JARDIM DAS AMERICAS,7,6.0,10.0,8.0,9.0
2010,8,JARDIM SOCIAL,3,2.0,1.0,2.0,3.0
2010,8,JUVEVE,7,6.0,8.0,4.0,6.0
2010,8,LINDOIA,7,4.0,6.0,5.0,4.0
2010,8,MERCES,8,11.0,19.0,23.0,15.0
2010,8,MOSSUNGUE,6,3.0,4.0,4.0,9.0
2010,8,NOVO MUNDO,56,41.0,34.0,40.0,61.0
2010,8,ORLEANS,4,4.0,2.0,4.0,2.0
2010,8,PAROLIN,13,13.0,12.0,18.0,21.0
2010,8,PILARZINHO,27,21.0,19.0,25.0,24.0
2010,8,PINHEIRINHO,38,56.0,35.0,39.0,51.0
2010,8,PORTAO,57,35.0,57.0,36.0,46.0
2010,8,PRADO VELHO,10,9.0,5.0,9.0,3.0
2010,8,REBOUCAS,28,43.0,32.0,32.0,14.0
2010,8,SANTA CANDIDA,45,43.0,51.0,40.0,44.0
2010,8,SANTA FELICIDADE,42,50.0,31.0,34.0,36.0
2010,8,SANTA QUITERIA,9,7.0,9.0,10.0,6.0
2010,8,SANTO INACIO,46,45.0,27.0,37.0,49.0
2010,8,SAO BRAZ,14,20.0,17.0,12.0,20.0
2010,8,SAO FRANCISCO,47,64.0,26.0,63.0,83.0
2010,8,SAO JOAO,9,14.0,9.0,9.0,11.0
2010,8,SAO LOURENCO,14,11.0,5.0,6.0,11.0
2010,8,SAO MIGUEL,3,3.0,5.0,3.0,5.0
2010,8,SEMINARIO,3,5.0,11.0,4.0,7.0
2010,8,SITIO CERCADO,126,149.0,109.0,115.0,127.0
2010,8,TABOAO,8,4.0,4.0,4.0,3.0
2010,8,TARUMA,6,3.0,3.0,2.0,3.0
2010,8,TATUQUARA,44,45.0,46.0,40.0,52.0
2010,8,TINGUI,4,7.0,4.0,5.0,8.0
2010,8,UBERABA,62,54.0,32.0,54.0,56.0
2010,8,UMBARA,14,10.0,13.0,14.0,13.0
2010,8,VILA IZABEL,5,3.0,6.0,5.0,2.0
2010,8,VISTA ALEGRE,7,11.0,10.0,5.0,10.0
2010,8,XAXIM,28,33.0,33.0,25.0,48.0
2010,9,ABRANCHES,7,11.0,4.0,11.0,7.0
2010,9,AGUA VERDE,35,24.0,23.0,26.0,21.0
2010,9,AHU,9,8.0,4.0,8.0,2.0
2010,9,ALTO BOQUEIRAO,36,39.0,38.0,36.0,40.0
2010,9,ALTO DA GLORIA,6,8.0,17.0,5.0,8.0
2010,9,ALTO DA RUA XV,4,5.0,2.0,7.0,10.0
2010,9,ATUBA,11,8.0,14.0,5.0,11.0
2010,9,AUGUSTA,9,11.0,5.0,5.0,4.0
2010,9,BACACHERI,32,25.0,16.0,20.0,31.0
2010,9,BAIRRO ALTO,19,40.0,35.0,36.0,36.0
2010,9,BAIRRO FICTICIO,1,1.0,2.0,1.0,1.0
2010,9,BAIRRO NAO INFORMADO,2,2.0,1.0,1.0,1.0
2010,9,BARREIRINHA,20,28.0,17.0,20.0,22.0
2010,9,BATEL,4,9.0,11.0,12.0,8.0
2010,9,BIGORRILHO,6,12.0,8.0,13.0,20.0
2010,9,BOA VISTA,38,36.0,34.0,25.0,34.0
2010,9,BOM RETIRO,6,2.0,4.0,6.0,5.0
2010,9,BOQUEIRAO,88,76.0,64.0,80.0,86.0
2010,9,BUTIATUVINHA,9,13.0,3.0,5.0,8.0
2010,9,CABRAL,17,15.0,15.0,20.0,23.0
2010,9,CACHOEIRA,6,9.0,6.0,8.0,11.0
2010,9,CAJURU,72,95.0,101.0,95.0,132.0
2010,9,CAMPINA DO SIQUEIRA,23,13.0,4.0,10.0,16.0
2010,9,CAMPO COMPRIDO,29,40.0,26.0,23.0,38.0
2010,9,CAMPO DE SANTANA,15,12.0,16.0,17.0,17.0
2010,9,CAPAO DA IMBUIA,19,17.0,14.0,17.0,16.0
2010,9,CAPAO RASO,28,46.0,46.0,34.0,49.0
2010,9,CASCATINHA,1,2.0,2.0,2.0,2.0
2010,9,CAXIMBA,2,2.0,3.0,5.0,3.0
2010,9,CENTRO,234,254.0,263.0,187.0,222.0
2010,9,CENTRO CIVICO,20,20.0,20.0,16.0,22.0
2010,9,CIDADE INDUSTRIAL DE CURITIBA,124,135.0,120.0,148.0,167.0
2010,9,CRISTO REI,3,8.0,1.0,7.0,5.0
2010,9,FANNY,3,5.0,4.0,12.0,8.0
2010,9,FAZENDINHA,41,49.0,40.0,36.0,37.0
2010,9,GANCHINHO,9,8.0,8.0,6.0,7.0
2010,9,GUABIROTUBA,11,12.0,7.0,10.0,7.0
2010,9,GUAIRA,10,14.0,17.0,13.0,17.0
2010,9,HAUER,24,13.0,13.0,14.0,15.0
2010,9,HUGO LANGE,3,2.0,3.0,5.0,1.0
2010,9,JARDIM BOTANICO,21,21.0,14.0,27.0,17.0
2010,9,JARDIM DAS AMERICAS,9,7.0,6.0,10.0,8.0
2010,9,JARDIM SOCIAL,2,3.0,2.0,1.0,2.0
2010,9,JUVEVE,3,7.0,6.0,8.0,4.0
2010,9,LINDOIA,4,7.0,4.0,6.0,5.0
2010,9,MERCES,13,8.0,11.0,19.0,23.0
2010,9,MOSSUNGUE,6,6.0,3.0,4.0,4.0
2010,9,NOVO MUNDO,45,56.0,41.0,34.0,40.0
2010,9,ORLEANS,6,4.0,4.0,2.0,4.0
2010,9,PAROLIN,16,13.0,13.0,12.0,18.0
2010,9,PILARZINHO,24,27.0,21.0,19.0,25.0
2010,9,PINHEIRINHO,39,38.0,56.0,35.0,39.0
2010,9,PORTAO,47,57.0,35.0,57.0,36.0
2010,9,PRADO VELHO,12,10.0,9.0,5.0,9.0
2010,9,REBOUCAS,33,28.0,43.0,32.0,32.0
2010,9,SANTA CANDIDA,56,45.0,43.0,51.0,40.0
2010,9,SANTA FELICIDADE,41,42.0,50.0,31.0,34.0
2010,9,SANTA QUITERIA,9,9.0,7.0,9.0,10.0
2010,9,SANTO INACIO,37,46.0,45.0,27.0,37.0
2010,9,SAO BRAZ,10,14.0,20.0,17.0,12.0
2010,9,SAO FRANCISCO,54,47.0,64.0,26.0,63.0
2010,9,SAO JOAO,8,9.0,14.0,9.0,9.0
2010,9,SAO LOURENCO,9,14.0,11.0,5.0,6.0
2010,9,SAO MIGUEL,2,3.0,3.0,5.0,3.0
2010,9,SEMINARIO,5,3.0,5.0,11.0,4.0
2010,9,SITIO CERCADO,144,126.0,149.0,109.0,115.0
2010,9,TABOAO,10,8.0,4.0,4.0,4.0
2010,9,TARUMA,3,6.0,3.0,3.0,2.0
2010,9,TATUQUARA,44,44.0,45.0,46.0,40.0
2010,9,TINGUI,6,4.0,7.0,4.0,5.0
2010,9,UBERABA,46,62.0,54.0,32.0,54.0
2010,9,UMBARA,14,14.0,10.0,13.0,14.0
2010,9,VILA IZABEL,2,5.0,3.0,6.0,5.0
2010,9,VISTA ALEGRE,1,7.0,11.0,10.0,5.0
2010,9,XAXIM,44,28.0,33.0,33.0,25.0
2010,10,ABRANCHES,11,7.0,11.0,4.0,11.0
2010,10,AGUA VERDE,35,35.0,24.0,23.0,26.0
2010,10,AHU,7,9.0,8.0,4.0,8.0
2010,10,ALTO BOQUEIRAO,43,36.0,39.0,38.0,36.0
2010,10,ALTO DA GLORIA,17,6.0,8.0,17.0,5.0
2010,10,ALTO DA RUA XV,4,4.0,5.0,2.0,7.0
2010,10,ATUBA,13,11.0,8.0,14.0,5.0
2010,10,AUGUSTA,4,9.0,11.0,5.0,5.0
2010,10,BACACHERI,31,32.0,25.0,16.0,20.0
2010,10,BAIRRO ALTO,35,19.0,40.0,35.0,36.0
2010,10,BARREIRINHA,23,20.0,28.0,17.0,20.0
2010,10,BATEL,6,4.0,9.0,11.0,12.0
2010,10,BIGORRILHO,16,6.0,12.0,8.0,13.0
2010,10,BOA VISTA,39,38.0,36.0,34.0,25.0
2010,10,BOM RETIRO,4,6.0,2.0,4.0,6.0
2010,10,BOQUEIRAO,88,88.0,76.0,64.0,80.0
2010,10,BUTIATUVINHA,11,9.0,13.0,3.0,5.0
2010,10,CABRAL,17,17.0,15.0,15.0,20.0
2010,10,CACHOEIRA,5,6.0,9.0,6.0,8.0
2010,10,CAJURU,96,72.0,95.0,101.0,95.0
2010,10,CAMPINA DO SIQUEIRA,26,23.0,13.0,4.0,10.0
2010,10,CAMPO COMPRIDO,27,29.0,40.0,26.0,23.0
2010,10,CAMPO DE SANTANA,20,15.0,12.0,16.0,17.0
2010,10,CAPAO DA IMBUIA,21,19.0,17.0,14.0,17.0
2010,10,CAPAO RASO,56,28.0,46.0,46.0,34.0
2010,10,CASCATINHA,7,1.0,2.0,2.0,2.0
2010,10,CAXIMBA,3,2.0,2.0,3.0,5.0
2010,10,CENTRO,257,234.0,254.0,263.0,187.0
2010,10,CENTRO CIVICO,25,20.0,20.0,20.0,16.0
2010,10,CIDADE INDUSTRIAL DE CURITIBA,179,124.0,135.0,120.0,148.0
2010,10,CRISTO REI,5,3.0,8.0,1.0,7.0
2010,10,FANNY,3,3.0,5.0,4.0,12.0
2010,10,FAZENDINHA,35,41.0,49.0,40.0,36.0
2010,10,GANCHINHO,9,9.0,8.0,8.0,6.0
2010,10,GUABIROTUBA,10,11.0,12.0,7.0,10.0
2010,10,GUAIRA,13,10.0,14.0,17.0,13.0
2010,10,HAUER,21,24.0,13.0,13.0,14.0
2010,10,HUGO LANGE,1,3.0,2.0,3.0,5.0
2010,10,JARDIM BOTANICO,19,21.0,21.0,14.0,27.0
2010,10,JARDIM DAS AMERICAS,8,9.0,7.0,6.0,10.0
2010,10,JARDIM SOCIAL,4,2.0,3.0,2.0,1.0
2010,10,JUVEVE,3,3.0,7.0,6.0,8.0
2010,10,LINDOIA,6,4.0,7.0,4.0,6.0
2010,10,MERCES,9,13.0,8.0,11.0,19.0
2010,10,MOSSUNGUE,5,6.0,6.0,3.0,4.0
2010,10,NOVO MUNDO,51,45.0,56.0,41.0,34.0
2010,10,ORLEANS,5,6.0,4.0,4.0,2.0
2010,10,PAROLIN,9,16.0,13.0,13.0,12.0
2010,10,PILARZINHO,21,24.0,27.0,21.0,19.0
2010,10,PINHEIRINHO,63,39.0,38.0,56.0,35.0
2010,10,PORTAO,57,47.0,57.0,35.0,57.0
2010,10,PRADO VELHO,8,12.0,10.0,9.0,5.0
2010,10,REBOUCAS,35,33.0,28.0,43.0,32.0
2010,10,SANTA CANDIDA,38,56.0,45.0,43.0,51.0
2010,10,SANTA FELICIDADE,43,41.0,42.0,50.0,31.0
2010,10,SANTA QUITERIA,5,9.0,9.0,7.0,9.0
2010,10,SANTO INACIO,38,37.0,46.0,45.0,27.0
2010,10,SAO BRAZ,17,10.0,14.0,20.0,17.0
2010,10,SAO FRANCISCO,50,54.0,47.0,64.0,26.0
2010,10,SAO JOAO,9,8.0,9.0,14.0,9.0
2010,10,SAO LOURENCO,5,9.0,14.0,11.0,5.0
2010,10,SAO MIGUEL,3,2.0,3.0,3.0,5.0
2010,10,SEMINARIO,9,5.0,3.0,5.0,11.0
2010,10,SITIO CERCADO,165,144.0,126.0,149.0,109.0
2010,10,TABOAO,9,10.0,8.0,4.0,4.0
2010,10,TATUQUARA,24,44.0,44.0,45.0,46.0
2010,10,TINGUI,3,6.0,4.0,7.0,4.0
2010,10,UBERABA,41,46.0,62.0,54.0,32.0
2010,10,UMBARA,21,14.0,14.0,10.0,13.0
2010,10,VILA IZABEL,4,2.0,5.0,3.0,6.0
2010,10,VISTA ALEGRE,10,1.0,7.0,11.0,10.0
2010,10,XAXIM,24,44.0,28.0,33.0,33.0
2010,11,ABRANCHES,7,11.0,7.0,11.0,4.0
2010,11,AGUA VERDE,26,35.0,35.0,24.0,23.0
2010,11,AHU,7,7.0,9.0,8.0,4.0
2010,11,ALTO BOQUEIRAO,36,43.0,36.0,39.0,38.0
2010,11,ALTO DA GLORIA,13,17.0,6.0,8.0,17.0
2010,11,ALTO DA RUA XV,6,4.0,4.0,5.0,2.0
2010,11,ATUBA,12,13.0,11.0,8.0,14.0
2010,11,AUGUSTA,13,4.0,9.0,11.0,5.0
2010,11,BACACHERI,37,31.0,32.0,25.0,16.0
2010,11,BAIRRO ALTO,41,35.0,19.0,40.0,35.0
2010,11,BARREIRINHA,17,23.0,20.0,28.0,17.0
2010,11,BATEL,7,6.0,4.0,9.0,11.0
2010,11,BIGORRILHO,12,16.0,6.0,12.0,8.0
2010,11,BOA VISTA,38,39.0,38.0,36.0,34.0
2010,11,BOM RETIRO,4,4.0,6.0,2.0,4.0
2010,11,BOQUEIRAO,80,88.0,88.0,76.0,64.0
2010,11,BUTIATUVINHA,5,11.0,9.0,13.0,3.0
2010,11,CABRAL,13,17.0,17.0,15.0,15.0
2010,11,CACHOEIRA,4,5.0,6.0,9.0,6.0
2010,11,CAJURU,116,96.0,72.0,95.0,101.0
2010,11,CAMPINA DO SIQUEIRA,22,26.0,23.0,13.0,4.0
2010,11,CAMPO COMPRIDO,30,27.0,29.0,40.0,26.0
2010,11,CAMPO DE SANTANA,16,20.0,15.0,12.0,16.0
2010,11,CAPAO DA IMBUIA,23,21.0,19.0,17.0,14.0
2010,11,CAPAO RASO,36,56.0,28.0,46.0,46.0
2010,11,CASCATINHA,2,7.0,1.0,2.0,2.0
2010,11,CAXIMBA,1,3.0,2.0,2.0,3.0
2010,11,CENTRO,287,257.0,234.0,254.0,263.0
2010,11,CENTRO CIVICO,16,25.0,20.0,20.0,20.0
2010,11,CIDADE INDUSTRIAL DE CURITIBA,160,179.0,124.0,135.0,120.0
2010,11,CRISTO REI,6,5.0,3.0,8.0,1.0
2010,11,FANNY,5,3.0,3.0,5.0,4.0
2010,11,FAZENDINHA,43,35.0,41.0,49.0,40.0
2010,11,GANCHINHO,12,9.0,9.0,8.0,8.0
2010,11,GUABIROTUBA,14,10.0,11.0,12.0,7.0
