mes,ano,descBairro,qtde_boletins,lag1,lag2,lag3,lag4
3,2020,TABOAO,9,5.0,7.0,4.0,4.0
3,2020,TARUMA,40,37.0,38.0,50.0,48.0
3,2020,TATUQUARA,228,244.0,279.0,220.0,261.0
3,2020,TINGUI,29,35.0,47.0,37.0,21.0
3,2020,UBERABA,202,193.0,208.0,166.0,166.0
3,2020,UMBARA,67,64.0,47.0,55.0,56.0
3,2020,VILA IZABEL,40,27.0,60.0,40.0,34.0
3,2020,VISTA ALEGRE,20,23.0,30.0,27.0,21.0
3,2020,XAXIM,142,163.0,183.0,139.0,185.0
4,2016,ABRANCHES,50,42.0,55.0,35.0,0.0
4,2016,AGUA VERDE,265,275.0,244.0,256.0,0.0
4,2016,AHU,55,56.0,43.0,51.0,0.0
4,2016,ALTO BOQUEIRAO,111,147.0,112.0,122.0,0.0
4,2016,ALTO DA GLORIA,41,50.0,53.0,40.0,0.0
4,2016,ALTO DA RUA XV,58,79.0,74.0,84.0,0.0
4,2016,ALTO DA XV,6,6.0,10.0,10.0,0.0
4,2016,ATUBA,45,36.0,42.0,31.0,0.0
4,2016,AUGUSTA,7,3.0,5.0,3.0,0.0
4,2016,BACACHERI,133,137.0,93.0,132.0,0.0
4,2016,BAIRRO ALTO,146,153.0,160.0,123.0,0.0
4,2016,BAIRRO NOVO,8,16.0,10.0,24.0,0.0
4,2016,BARREIRINHA,63,68.0,63.0,72.0,0.0
4,2016,BATEL,159,147.0,121.0,150.0,0.0
4,2016,BIGORRILHO,100,101.0,98.0,107.0,0.0
4,2016,BOA VISTA,101,145.0,142.0,116.0,0.0
4,2016,BOM RETIRO,40,59.0,41.0,35.0,0.0
4,2016,BOQUEIRAO,335,346.0,317.0,254.0,0.0
4,2016,BUTIATUVINHA,26,27.0,25.0,11.0,0.0
4,2016,CABRAL,63,60.0,65.0,58.0,0.0
4,2016,CACHOEIRA,16,18.0,13.0,18.0,0.0
4,2016,CAJURU,310,360.0,325.0,333.0,0.0
4,2016,CAMPINA DO SIQUEIRA,33,44.0,40.0,46.0,0.0
4,2016,CAMPO COMPRIDO,94,121.0,90.0,80.0,0.0
4,2016,CAMPO DE SANTANA,79,79.0,43.0,67.0,0.0
4,2016,CAPAO DA IMBUIA,86,108.0,92.0,73.0,0.0
4,2016,CAPAO RASO,172,166.0,140.0,127.0,0.0
4,2016,CASCATINHA,2,10.0,6.0,6.0,0.0
4,2016,CAXIMBA,3,18.0,5.0,5.0,0.0
4,2016,CENTRO,1329,1455.0,1328.0,1149.0,0.0
4,2016,CENTRO CIVICO,84,85.0,82.0,73.0,0.0
4,2016,CIDADE INDUSTRIAL DE CURITIBA,617,600.0,507.0,516.0,0.0
4,2016,CRISTO REI,87,78.0,77.0,64.0,0.0
4,2016,FANNY,40,54.0,52.0,42.0,0.0
4,2016,FAZENDINHA,133,112.0,116.0,76.0,0.0
4,2016,GANCHINHO,32,49.0,25.0,30.0,0.0
4,2016,GUABIROTUBA,49,47.0,49.0,43.0,0.0
4,2016,GUAIRA,77,68.0,66.0,58.0,0.0
4,2016,HAUER,175,164.0,141.0,157.0,0.0
4,2016,HUGO LANGE,23,28.0,31.0,26.0,0.0
4,2016,JARDIM BOTANICO,116,150.0,141.0,152.0,0.0
4,2016,JARDIM DAS AMERICAS,82,111.0,81.0,75.0,0.0
4,2016,JARDIM SOCIAL,43,32.0,31.0,38.0,0.0
4,2016,JUVEVE,62,75.0,69.0,50.0,0.0
4,2016,LAMENHA PEQUENA,2,2.0,1.0,0.0,0.0
4,2016,LINDOIA,24,23.0,24.0,26.0,0.0
4,2016,MERCES,119,128.0,78.0,107.0,0.0
4,2016,MOSSUNGUE,45,55.0,52.0,37.0,0.0
4,2016,NOVO MUNDO,224,204.0,170.0,142.0,0.0
4,2016,ORLEANS,20,22.0,25.0,19.0,0.0
4,2016,OSTERNACK,5,7.0,15.0,15.0,0.0
4,2016,PAROLIN,84,98.0,81.0,76.0,0.0
4,2016,PILARZINHO,64,80.0,85.0,86.0,0.0
4,2016,PINHEIRINHO,269,303.0,223.0,241.0,0.0
4,2016,PORTAO,304,297.0,315.0,272.0,0.0
4,2016,PRADO VELHO,66,73.0,42.0,37.0,0.0
4,2016,REBOUCAS,143,178.0,128.0,152.0,0.0
4,2016,SANTA CANDIDA,123,112.0,112.0,101.0,0.0
4,2016,SANTA FELICIDADE,127,177.0,148.0,106.0,0.0
4,2016,SANTA QUITERIA,48,51.0,75.0,56.0,0.0
4,2016,SANTO INACIO,34,33.0,32.0,14.0,0.0
4,2016,SAO BRAZ,95,85.0,86.0,71.0,0.0
4,2016,SAO FRANCISCO,107,99.0,97.0,111.0,0.0
4,2016,SAO JOAO,9,6.0,5.0,4.0,0.0
4,2016,SAO LOURENCO,34,35.0,31.0,38.0,0.0
4,2016,SAO MIGUEL,1,1.0,0.0,0.0,0.0
4,2016,SEMINARIO,37,48.0,36.0,38.0,0.0
4,2016,SITIO CERCADO,394,424.0,361.0,407.0,0.0
4,2016,TABOAO,14,5.0,7.0,2.0,0.0
4,2016,TARUMA,42,61.0,47.0,53.0,0.0
4,2016,TATUQUARA,206,220.0,170.0,190.0,0.0
4,2016,TINGUI,33,57.0,29.0,31.0,0.0
4,2016,UBERABA,197,248.0,206.0,240.0,0.0
4,2016,UMBARA,51,87.0,68.0,74.0,0.0
4,2016,VILA IZABEL,42,35.0,40.0,50.0,0.0
4,2016,VISTA ALEGRE,20,18.0,23.0,25.0,0.0
4,2016,XAXIM,215,175.0,175.0,201.0,0.0
4,2017,ABRANCHES,42,38.0,47.0,37.0,39.0
4,2017,AGUA VERDE,258,301.0,280.0,238.0,198.0
4,2017,AHU,56,69.0,39.0,56.0,59.0
4,2017,ALTO BOQUEIRAO,136,145.0,110.0,162.0,153.0
4,2017,ALTO DA GLORIA,40,56.0,46.0,48.0,48.0
4,2017,ALTO DA RUA XV,89,85.0,73.0,75.0,105.0
4,2017,ALTO DA XV,1,1.0,4.0,1.0,1.0
4,2017,ATUBA,40,44.0,30.0,56.0,38.0
4,2017,AUGUSTA,5,9.0,9.0,11.0,10.0
4,2017,BACACHERI,86,112.0,82.0,129.0,104.0
4,2017,BAIRRO ALTO,128,112.0,133.0,179.0,165.0
4,2017,BARREIRINHA,53,72.0,51.0,54.0,70.0
4,2017,BATEL,150,168.0,153.0,184.0,152.0
4,2017,BIGORRILHO,104,132.0,94.0,109.0,101.0
4,2017,BOA VISTA,112,115.0,111.0,105.0,131.0
4,2017,BOM RETIRO,30,42.0,37.0,37.0,35.0
4,2017,BOQUEIRAO,328,337.0,329.0,327.0,340.0
4,2017,BUTIATUVINHA,19,34.0,28.0,42.0,57.0
4,2017,CABRAL,71,64.0,63.0,57.0,60.0
4,2017,CACHOEIRA,24,33.0,14.0,15.0,19.0
4,2017,CAJURU,312,382.0,299.0,378.0,299.0
4,2017,CAMPINA DO SIQUEIRA,20,36.0,36.0,35.0,38.0
4,2017,CAMPO COMPRIDO,114,144.0,120.0,102.0,100.0
4,2017,CAMPO DE SANTANA,89,101.0,65.0,86.0,88.0
4,2017,CAMPO DO SANTANA,3,1.0,1.0,1.0,4.0
4,2017,CAPAO DA IMBUIA,85,72.0,92.0,77.0,75.0
4,2017,CAPAO RASO,135,163.0,136.0,165.0,156.0
4,2017,CASCATINHA,3,5.0,7.0,5.0,9.0
4,2017,CAXIMBA,12,15.0,16.0,8.0,11.0
4,2017,CENTRO,1059,1224.0,1190.0,1318.0,1190.0
4,2017,CENTRO CIVICO,47,83.0,56.0,72.0,63.0
4,2017,CIDADE INDUSTRIAL DE CURITIBA,604,626.0,547.0,608.0,695.0
4,2017,CRISTO REI,89,82.0,68.0,76.0,67.0
4,2017,FANNY,56,49.0,69.0,69.0,38.0
4,2017,FAZENDINHA,103,101.0,99.0,88.0,128.0
4,2017,GANCHINHO,38,47.0,35.0,41.0,28.0
4,2017,GUABIROTUBA,47,47.0,30.0,32.0,36.0
4,2017,GUAIRA,48,62.0,54.0,56.0,66.0
4,2017,HAUER,150,148.0,162.0,140.0,154.0
4,2017,HUGO LANGE,23,24.0,21.0,27.0,27.0
4,2017,JARDIM BOTANICO,100,121.0,122.0,129.0,139.0
4,2017,JARDIM DAS AMERICAS,105,113.0,83.0,63.0,82.0
4,2017,JARDIM SOCIAL,30,23.0,28.0,19.0,30.0
4,2017,JUVEVE,62,63.0,62.0,51.0,60.0
4,2017,LAMENHA PEQUENA,4,1.0,2.0,6.0,4.0
4,2017,LINDOIA,22,36.0,18.0,16.0,25.0
4,2017,MERCES,104,135.0,106.0,108.0,112.0
4,2017,MOSSUNGUE,31,42.0,43.0,47.0,50.0
4,2017,NOVO MUNDO,121,162.0,169.0,175.0,167.0
4,2017,ORLEANS,32,25.0,28.0,31.0,35.0
4,2017,PAROLIN,68,74.0,96.0,60.0,82.0
4,2017,PILARZINHO,87,73.0,80.0,61.0,68.0
4,2017,PINHEIRINHO,196,277.0,261.0,282.0,255.0
4,2017,PORTAO,256,310.0,246.0,269.0,308.0
4,2017,PRADO VELHO,74,75.0,54.0,41.0,44.0
4,2017,REBOUCAS,150,204.0,153.0,131.0,173.0
4,2017,SANTA CANDIDA,126,158.0,113.0,138.0,109.0
4,2017,SANTA FELICIDADE,124,167.0,153.0,148.0,186.0
4,2017,SANTA QUITERIA,47,56.0,59.0,64.0,57.0
4,2017,SANTO INACIO,33,34.0,23.0,30.0,25.0
4,2017,SAO BRAZ,77,92.0,105.0,75.0,98.0
4,2017,SAO FRANCISCO,122,101.0,89.0,90.0,103.0
4,2017,SAO JOAO,7,4.0,10.0,15.0,10.0
4,2017,SAO LOURENCO,37,37.0,29.0,40.0,19.0
4,2017,SAO MIGUEL,2,2.0,1.0,4.0,1.0
4,2017,SEMINARIO,38,45.0,34.0,40.0,44.0
4,2017,SITIO CERCADO,472,613.0,499.0,531.0,543.0
4,2017,TABOAO,11,7.0,2.0,4.0,2.0
4,2017,TARUMA,47,64.0,43.0,49.0,63.0
4,2017,TATUQUARA,206,213.0,205.0,251.0,215.0
4,2017,TINGUI,40,34.0,23.0,37.0,43.0
4,2017,UBERABA,204,236.0,179.0,201.0,238.0
4,2017,UMBARA,47,79.0,61.0,67.0,58.0
4,2017,VILA IZABEL,43,47.0,42.0,40.0,41.0
4,2017,VISTA ALEGRE,14,32.0,20.0,18.0,16.0
4,2017,XAXIM,180,219.0,166.0,165.0,176.0
4,2018,ABRANCHES,29,53.0,33.0,47.0,34.0
4,2018,AGUA VERDE,227,241.0,182.0,226.0,191.0
4,2018,AHU,45,66.0,63.0,58.0,39.0
4,2018,ALTO BOQUEIRAO,113,139.0,129.0,117.0,90.0
4,2018,ALTO DA GLORIA,50,65.0,54.0,43.0,59.0
4,2018,ALTO DA RUA XV,83,59.0,71.0,74.0,64.0
4,2018,ALTO DA XV,1,2.0,2.0,3.0,1.0
4,2018,ATUBA,41,24.0,30.0,53.0,34.0
4,2018,AUGUSTA,2,6.0,3.0,2.0,10.0
4,2018,BACACHERI,98,100.0,93.0,106.0,105.0
4,2018,BAIRRO ALTO,136,117.0,113.0,133.0,155.0
4,2018,BARREIRINHA,37,41.0,47.0,60.0,48.0
4,2018,BATEL,146,134.0,112.0,96.0,107.0
4,2018,BIGORRILHO,95,99.0,88.0,85.0,73.0
4,2018,BOA VISTA,100,116.0,111.0,105.0,114.0
4,2018,BOM RETIRO,46,30.0,25.0,29.0,31.0
4,2018,BOQUEIRAO,320,297.0,236.0,249.0,223.0
4,2018,BUTIATUVINHA,24,40.0,21.0,21.0,24.0
4,2018,CABRAL,52,71.0,67.0,70.0,48.0
4,2018,CACHOEIRA,27,14.0,16.0,23.0,21.0
4,2018,CAJURU,336,316.0,297.0,311.0,284.0
4,2018,CAMPINA DO SIQUEIRA,34,35.0,27.0,34.0,30.0
4,2018,CAMPO COMPRIDO,90,119.0,82.0,102.0,112.0
4,2018,CAMPO DE SANTANA,73,84.0,97.0,56.0,76.0
4,2018,CAPAO DA IMBUIA,75,67.0,69.0,58.0,68.0
4,2018,CAPAO RASO,116,128.0,108.0,133.0,140.0
4,2018,CASCATINHA,5,5.0,7.0,7.0,7.0
4,2018,CAXIMBA,10,7.0,6.0,11.0,15.0
4,2018,CENTRO,1189,1186.0,1019.0,1204.0,1127.0
4,2018,CENTRO CIVICO,66,63.0,65.0,71.0,60.0
4,2018,CIDADE INDUSTRIAL DE CURITIBA,579,625.0,563.0,559.0,568.0
4,2018,CRISTO REI,106,107.0,72.0,69.0,64.0
4,2018,FANNY,43,51.0,43.0,52.0,41.0
4,2018,FAZENDINHA,75,89.0,91.0,109.0,90.0
4,2018,GANCHINHO,29,28.0,41.0,28.0,39.0
4,2018,GUABIROTUBA,37,54.0,35.0,37.0,32.0
4,2018,GUAIRA,128,113.0,53.0,66.0,58.0
4,2018,HAUER,146,128.0,125.0,122.0,93.0
4,2018,HUGO LANGE,17,16.0,29.0,19.0,25.0
4,2018,JARDIM BOTANICO,142,131.0,121.0,119.0,115.0
4,2018,JARDIM DAS AMERICAS,75,72.0,67.0,76.0,61.0
4,2018,JARDIM SOCIAL,20,23.0,20.0,15.0,22.0
4,2018,JUVEVE,50,65.0,52.0,50.0,38.0
4,2018,LAMENHA PEQUENA,5,3.0,2.0,2.0,4.0
4,2018,LINDOIA,28,27.0,21.0,20.0,23.0
4,2018,MERCES,103,78.0,101.0,104.0,93.0
4,2018,MOSSUNGUE,52,38.0,25.0,54.0,44.0
4,2018,NOVO MUNDO,188,148.0,130.0,181.0,170.0
4,2018,ORLEANS,26,23.0,21.0,17.0,26.0
4,2018,PAROLIN,77,69.0,63.0,68.0,88.0
4,2018,PILARZINHO,77,93.0,71.0,92.0,93.0
4,2018,PINHEIRINHO,228,233.0,210.0,202.0,189.0
4,2018,PORTAO,274,240.0,201.0,251.0,233.0
4,2018,PRADO VELHO,71,42.0,50.0,40.0,39.0
4,2018,PREJ,3,6.0,1.0,3.0,1.0
4,2018,REBOUCAS,161,178.0,103.0,116.0,120.0
4,2018,RIVIERA,2,2.0,3.0,1.0,2.0
4,2018,SANTA CANDIDA,100,95.0,113.0,108.0,103.0
4,2018,SANTA FELICIDADE,102,130.0,76.0,119.0,105.0
4,2018,SANTA QUITERIA,43,53.0,35.0,51.0,53.0
4,2018,SANTO INACIO,23,30.0,29.0,43.0,33.0
4,2018,SAO BRAZ,71,78.0,56.0,51.0,56.0
4,2018,SAO FRANCISCO,94,106.0,77.0,80.0,91.0
4,2018,SAO JOAO,8,6.0,11.0,11.0,1.0
4,2018,SAO LOURENCO,23,21.0,28.0,25.0,29.0
4,2018,SAO MIGUEL,1,3.0,1.0,1.0,3.0
4,2018,SEMINARIO,40,48.0,32.0,30.0,30.0
4,2018,SITIO CERCADO,385,466.0,349.0,468.0,382.0
4,2018,TABOAO,6,3.0,2.0,4.0,3.0
4,2018,TARUMA,33,34.0,32.0,42.0,39.0
4,2018,TATUQUARA,225,215.0,175.0,198.0,210.0
4,2018,TINGUI,27,47.0,38.0,35.0,20.0
4,2018,UBERABA,230,227.0,224.0,212.0,178.0
4,2018,UMBARA,47,53.0,75.0,63.0,54.0
4,2018,VILA IZABEL,34,43.0,38.0,37.0,38.0
4,2018,VISTA ALEGRE,18,28.0,9.0,19.0,7.0
4,2018,XAXIM,204,169.0,130.0,171.0,134.0
4,2019,ABRANCHES,41,45.0,26.0,25.0,22.0
4,2019,AGUA VERDE,261,194.0,260.0,245.0,312.0
4,2019,AHU,42,37.0,34.0,36.0,23.0
4,2019,ALTO BOQUEIRAO,113,120.0,98.0,109.0,81.0
4,2019,ALTO DA GLORIA,43,53.0,35.0,35.0,30.0
4,2019,ALTO DA RUA XV,62,66.0,47.0,63.0,57.0
4,2019,ATUBA,37,43.0,56.0,48.0,35.0
4,2019,AUGUSTA,4,3.0,4.0,5.0,7.0
4,2019,BACACHERI,65,75.0,65.0,102.0,74.0
4,2019,BAIRRO ALTO,114,106.0,102.0,117.0,93.0
4,2019,BARREIRINHA,60,46.0,42.0,33.0,52.0
4,2019,BATEL,133,136.0,119.0,126.0,137.0
4,2019,BIGORRILHO,106,78.0,89.0,80.0,89.0
4,2019,BOA VISTA,81,84.0,83.0,76.0,74.0
4,2019,BOM RETIRO,31,23.0,33.0,32.0,23.0
4,2019,BOQUEIRAO,200,233.0,253.0,243.0,247.0
4,2019,BUTIATUVINHA,27,29.0,8.0,21.0,14.0
4,2019,CABRAL,50,46.0,49.0,48.0,27.0
4,2019,CACHOEIRA,10,22.0,17.0,28.0,13.0
4,2019,CAJURU,295,252.0,269.0,281.0,276.0
4,2019,CAMPINA DO SIQUEIRA,34,23.0,19.0,25.0,30.0
4,2019,CAMPO COMPRIDO,84,90.0,81.0,87.0,75.0
4,2019,CAMPO DE SANTANA,76,67.0,60.0,77.0,62.0
4,2019,CAPAO DA IMBUIA,68,59.0,69.0,72.0,51.0
4,2019,CAPAO RASO,126,133.0,144.0,118.0,133.0
4,2019,CASCATINHA,4,2.0,7.0,2.0,3.0
4,2019,CAXIMBA,6,6.0,9.0,16.0,3.0
4,2019,CENTRO,1130,1117.0,898.0,1081.0,1069.0
4,2019,CENTRO CIVICO,50,59.0,56.0,47.0,45.0
4,2019,CIDADE INDUSTRIAL DE CURITIBA,601,593.0,517.0,519.0,515.0
4,2019,CRISTO REI,72,69.0,40.0,50.0,73.0
4,2019,FANNY,27,36.0,61.0,46.0,31.0
4,2019,FAZENDINHA,86,103.0,89.0,89.0,79.0
4,2019,GANCHINHO,34,37.0,21.0,36.0,34.0
4,2019,GUABIROTUBA,59,53.0,47.0,36.0,32.0
4,2019,GUAIRA,47,63.0,83.0,91.0,50.0
4,2019,HAUER,118,135.0,127.0,140.0,117.0
4,2019,HUGO LANGE,18,18.0,12.0,20.0,11.0
4,2019,JARDIM BOTANICO,66,87.0,60.0,126.0,141.0
4,2019,JARDIM DAS AMERICAS,60,70.0,74.0,62.0,75.0
4,2019,JARDIM SOCIAL,39,20.0,11.0,12.0,15.0
4,2019,JUVEVE,46,38.0,44.0,22.0,47.0
4,2019,LAMENHA PEQUENA,1,1.0,4.0,2.0,1.0
4,2019,LINDOIA,11,39.0,18.0,18.0,17.0
4,2019,MERCES,92,87.0,80.0,76.0,67.0
4,2019,MOSSUNGUE,39,37.0,24.0,35.0,38.0
4,2019,NOVO MUNDO,137,169.0,158.0,173.0,133.0
4,2019,ORLEANS,19,24.0,15.0,25.0,26.0
4,2019,PAROLIN,67,85.0,94.0,76.0,59.0
4,2019,PILARZINHO,69,68.0,57.0,71.0,57.0
4,2019,PINHEIRINHO,198,203.0,219.0,232.0,197.0
4,2019,PORTAO,252,256.0,272.0,265.0,245.0
4,2019,PRADO VELHO,73,39.0,52.0,55.0,30.0
4,2019,REBOUCAS,127,135.0,106.0,126.0,143.0
4,2019,SANTA CANDIDA,115,81.0,75.0,85.0,101.0
4,2019,SANTA FELICIDADE,73,85.0,93.0,106.0,103.0
4,2019,SANTA QUITERIA,51,45.0,47.0,55.0,52.0
4,2019,SANTO INACIO,14,16.0,16.0,21.0,18.0
4,2019,SAO BRAZ,47,57.0,73.0,54.0,56.0
4,2019,SAO FRANCISCO,70,88.0,111.0,60.0,82.0
4,2019,SAO JOAO,5,1.0,2.0,6.0,8.0
4,2019,SAO LOURENCO,23,17.0,19.0,17.0,25.0
4,2019,SAO MIGUEL,2,4.0,4.0,1.0,1.0
4,2019,SEMINARIO,31,18.0,29.0,34.0,34.0
4,2019,SITIO CERCADO,474,405.0,380.0,375.0,428.0
4,2019,TABOAO,1,9.0,2.0,13.0,4.0
4,2019,TARUMA,32,31.0,25.0,32.0,41.0
4,2019,TATUQUARA,228,234.0,193.0,222.0,171.0
4,2019,TINGUI,36,33.0,40.0,32.0,31.0
4,2019,UBERABA,196,170.0,152.0,173.0,148.0
4,2019,UMBARA,52,51.0,52.0,48.0,67.0
4,2019,VILA IZABEL,41,38.0,33.0,34.0,31.0
4,2019,VISTA ALEGRE,27,21.0,13.0,17.0,23.0
4,2019,XAXIM,158,144.0,138.0,131.0,149.0
4,2020,ABRANCHES,26,45.0,25.0,32.0,29.0
4,2020,AGUA VERDE,219,185.0,205.0,221.0,179.0
4,2020,AHU,39,27.0,27.0,31.0,37.0
4,2020,ALTO BOQUEIRAO,102,103.0,108.0,107.0,110.0
4,2020,ALTO DA GLORIA,46,39.0,51.0,47.0,34.0
4,2020,ALTO DA RUA XV,60,45.0,79.0,67.0,63.0
4,2020,ALTO DA XV,8,4.0,1.0,1.0,1.0
4,2020,ATUBA,46,63.0,56.0,47.0,42.0
4,2020,AUGUSTA,6,6.0,5.0,7.0,6.0
4,2020,BACACHERI,57,77.0,96.0,84.0,54.0
4,2020,BAIRRO ALTO,96,115.0,118.0,133.0,118.0
4,2020,BARREIRINHA,34,59.0,60.0,69.0,54.0
4,2020,BATEL,96,92.0,119.0,108.0,82.0
4,2020,BIGORRILHO,59,80.0,80.0,86.0,78.0
4,2020,BOA VISTA,74,83.0,71.0,114.0,92.0
4,2020,BOM RETIRO,25,16.0,25.0,22.0,22.0
4,2020,BOQUEIRAO,203,261.0,238.0,237.0,185.0
4,2020,BUTIATUVINHA,28,20.0,28.0,33.0,23.0
4,2020,CABRAL,56,44.0,39.0,36.0,47.0
4,2020,CACHOEIRA,22,22.0,16.0,19.0,17.0
4,2020,CAJURU,292,275.0,270.0,309.0,272.0
4,2020,CAMPINA DO SIQUEIRA,30,37.0,31.0,31.0,29.0
4,2020,CAMPO COMPRIDO,82,62.0,76.0,89.0,70.0
4,2020,CAMPO DE SANTANA,71,109.0,79.0,95.0,89.0
4,2020,CAMPO DO SANTANA,3,2.0,2.0,2.0,2.0
4,2020,CAPAO DA IMBUIA,64,66.0,89.0,80.0,47.0
4,2020,CAPAO RASO,107,132.0,128.0,153.0,121.0
4,2020,CASCATINHA,1,4.0,4.0,5.0,1.0
4,2020,CAXIMBA,4,13.0,9.0,8.0,9.0
4,2020,CENTRO,526,762.0,970.0,1065.0,1090.0
4,2020,CENTRO CIVICO,37,59.0,59.0,45.0,66.0
4,2020,CIDADE INDUSTRIAL DE CURITIBA,478,558.0,551.0,601.0,521.0
4,2020,CRISTO REI,101,87.0,71.0,83.0,53.0
4,2020,FANNY,26,60.0,50.0,51.0,41.0
4,2020,FAZENDINHA,85,78.0,107.0,65.0,76.0
4,2020,GANCHINHO,38,49.0,45.0,53.0,42.0
4,2020,GUABIROTUBA,48,55.0,37.0,37.0,36.0
4,2020,GUAIRA,66,80.0,65.0,58.0,66.0
4,2020,HAUER,110,157.0,125.0,125.0,119.0
4,2020,HUGO LANGE,22,8.0,23.0,14.0,18.0
4,2020,JARDIM BOTANICO,42,62.0,98.0,103.0,76.0
4,2020,JARDIM DAS AMERICAS,59,64.0,59.0,55.0,47.0
4,2020,JARDIM SOCIAL,17,12.0,26.0,20.0,20.0
4,2020,JUVEVE,61,36.0,40.0,38.0,46.0
4,2020,LINDOIA,22,35.0,23.0,34.0,35.0
4,2020,MERCES,64,46.0,69.0,81.0,66.0
4,2020,MOSSUNGUE,33,42.0,34.0,44.0,53.0
4,2020,NOVO MUNDO,155,132.0,120.0,161.0,141.0
4,2020,ORLEANS,18,13.0,20.0,25.0,19.0
4,2020,PAROLIN,73,62.0,78.0,74.0,66.0
4,2020,PILARZINHO,59,72.0,51.0,55.0,86.0
4,2020,PINHEIRINHO,182,212.0,200.0,270.0,180.0
4,2020,PORTAO,184,226.0,217.0,272.0,245.0
4,2020,PRADO VELHO,33,45.0,51.0,40.0,33.0
4,2020,REBOUCAS,119,165.0,187.0,137.0,125.0
4,2020,SANTA CANDIDA,85,93.0,80.0,112.0,93.0
4,2020,SANTA FELICIDADE,81,98.0,102.0,117.0,96.0
4,2020,SANTA QUITERIA,32,31.0,41.0,42.0,36.0
4,2020,SANTO INACIO,10,10.0,16.0,14.0,17.0
4,2020,SAO BRAZ,62,71.0,70.0,57.0,61.0
4,2020,SAO FRANCISCO,39,49.0,125.0,83.0,74.0
4,2020,SAO JOAO,1,6.0,4.0,1.0,5.0
4,2020,SAO LOURENCO,14,19.0,20.0,10.0,13.0
4,2020,SAO MIGUEL,2,9.0,6.0,1.0,8.0
4,2020,SEMINARIO,20,22.0,30.0,32.0,20.0
4,2020,SITIO CERCADO,330,450.0,378.0,417.0,418.0
4,2020,TABOAO,8,9.0,5.0,7.0,4.0
4,2020,TARUMA,42,40.0,37.0,38.0,50.0
4,2020,TATUQUARA,201,228.0,244.0,279.0,220.0
4,2020,TINGUI,31,29.0,35.0,47.0,37.0
4,2020,UBERABA,170,202.0,193.0,208.0,166.0
4,2020,UMBARA,46,67.0,64.0,47.0,55.0
4,2020,VILA IZABEL,34,40.0,27.0,60.0,40.0
4,2020,VISTA ALEGRE,21,20.0,23.0,30.0,27.0
4,2020,XAXIM,120,142.0,163.0,183.0,139.0
5,2016,ABRANCHES,43,50.0,42.0,55.0,35.0
5,2016,AGUA VERDE,258,265.0,275.0,244.0,256.0
5,2016,AHU,66,55.0,56.0,43.0,51.0
5,2016,ALTO BOQUEIRAO,113,111.0,147.0,112.0,122.0
5,2016,ALTO DA GLORIA,49,41.0,50.0,53.0,40.0
5,2016,ALTO DA RUA XV,83,58.0,79.0,74.0,84.0
5,2016,ALTO DA XV,6,6.0,6.0,10.0,10.0
5,2016,ATUBA,46,45.0,36.0,42.0,31.0
5,2016,AUGUSTA,2,7.0,3.0,5.0,3.0
5,2016,BACACHERI,129,133.0,137.0,93.0,132.0
5,2016,BAIRRO ALTO,138,146.0,153.0,160.0,123.0
5,2016,BAIRRO NOVO,2,8.0,16.0,10.0,24.0
5,2016,BARREIRINHA,50,63.0,68.0,63.0,72.0
5,2016,BATEL,156,159.0,147.0,121.0,150.0
5,2016,BIGORRILHO,108,100.0,101.0,98.0,107.0
5,2016,BOA VISTA,109,101.0,145.0,142.0,116.0
5,2016,BOM RETIRO,46,40.0,59.0,41.0,35.0
5,2016,BOQUEIRAO,354,335.0,346.0,317.0,254.0
5,2016,BUTIATUVINHA,28,26.0,27.0,25.0,11.0
5,2016,CABRAL,60,63.0,60.0,65.0,58.0
5,2016,CACHOEIRA,21,16.0,18.0,13.0,18.0
5,2016,CAJURU,269,310.0,360.0,325.0,333.0
5,2016,CAMPINA DO SIQUEIRA,46,33.0,44.0,40.0,46.0
5,2016,CAMPO COMPRIDO,107,94.0,121.0,90.0,80.0
5,2016,CAMPO DE SANTANA,77,79.0,79.0,43.0,67.0
5,2016,CAMPO DO SANTANA,1,4.0,1.0,3.0,0.0
5,2016,CAPAO DA IMBUIA,69,86.0,108.0,92.0,73.0
5,2016,CAPAO RASO,151,172.0,166.0,140.0,127.0
5,2016,CASCATINHA,3,2.0,10.0,6.0,6.0
5,2016,CAXIMBA,10,3.0,18.0,5.0,5.0
5,2016,CENTRO,1238,1329.0,1455.0,1328.0,1149.0
5,2016,CENTRO CIVICO,78,84.0,85.0,82.0,73.0
5,2016,CIDADE INDUSTRIAL DE CURITIBA,536,617.0,600.0,507.0,516.0
5,2016,CRISTO REI,89,87.0,78.0,77.0,64.0
5,2016,FANNY,46,40.0,54.0,52.0,42.0
5,2016,FAZENDINHA,88,133.0,112.0,116.0,76.0
5,2016,GANCHINHO,19,32.0,49.0,25.0,30.0
5,2016,GUABIROTUBA,41,49.0,47.0,49.0,43.0
5,2016,GUAIRA,47,77.0,68.0,66.0,58.0
5,2016,HAUER,176,175.0,164.0,141.0,157.0
5,2016,HUGO LANGE,26,23.0,28.0,31.0,26.0
5,2016,JARDIM BOTANICO,99,116.0,150.0,141.0,152.0
5,2016,JARDIM DAS AMERICAS,95,82.0,111.0,81.0,75.0
5,2016,JARDIM SOCIAL,38,43.0,32.0,31.0,38.0
5,2016,JUVEVE,62,62.0,75.0,69.0,50.0
